node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,37981.72151734257,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,64941.53556541017,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,33543.251768019334,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22942.02607587114,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,91616.94292759322,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,39509.94391569224,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,55436.35328660543,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,69437.58181111983,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,42705.849524834455,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,67832.12696096276,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,50412.389778191464,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,116815.32249057863,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
