node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,74410.82684445939,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,49373.02023836989,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,70713.62724970918,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22656.744609536487,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,62570.84828082385,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,98158.20218516194,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,85912.4340183663,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,38656.948958607994,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,90948.03985887795,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,72167.67433912324,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,49799.59142762674,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,155259.77929270157,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
