node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,84324.37266355805,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,55082.367199570435,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,72951.77527310471,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24101.026924263046,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,56779.189031514215,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,51497.02544380765,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,57976.95203866604,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,75567.13772176739,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,64085.810392506675,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,103154.69332703817,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,38662.45423703656,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,111505.46198142284,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
