node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,45080.55082044478,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,68923.98330492347,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,31497.324971437094,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19511.45022351329,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,87767.91954556295,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,46311.38958125209,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,67642.83419258996,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,32942.66916563923,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,59786.229901983475,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,56895.14438117966,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,54379.05994975975,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,94942.05405738374,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
