node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,44190.67345281175,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,72083.99373713633,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,67889.459195203,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28948.584232101315,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,85933.22757969609,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,92784.90282260666,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,96622.35540148424,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,62218.768767305126,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,66256.38671004123,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,47336.062610270135,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,75219.51203059431,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,190678.9244663436,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
