node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,76152.74073687672,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,74296.9296782119,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,55477.919587685625,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14938.101141389692,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,107839.74478821694,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,42144.92290577203,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,53724.66500170508,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,35910.08377815458,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,53921.79720052876,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,101750.52166021668,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,84440.60242598358,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,109082.43604242288,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
