node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,35305.9920545459,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,51151.39638034076,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,83043.34713544569,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27733.515844000376,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,56484.169010862446,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,85615.17554223513,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,78046.31008488353,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,64059.76584294566,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,80223.23035453651,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,74756.67556508214,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,73707.28942276452,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,189805.3797079393,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
