node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,85743.60455191771,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,90956.1227680467,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,32737.114075151352,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27420.28681821877,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,79774.41886795907,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,87165.04224602037,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,110343.09106042008,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,82011.54667743838,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,55641.39238325965,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,80978.53132843268,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,54728.71184558641,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,154624.69695683627,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
