node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,54514.97805779817,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,108415.81053844525,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,44560.57453544837,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24369.7136646123,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,36437.557189766085,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,85364.18805849012,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,48978.749735004494,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,45273.18297055683,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,70010.36255961904,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,106093.42045459084,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,64919.12772963805,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,98266.94413642904,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
