node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,49169.13084500508,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,87426.19364526849,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,83513.50268471045,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,23789.654976579957,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,70603.30063358168,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,71204.53529049488,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,105884.48390494255,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,76946.52956593096,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,51194.19035180287,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,48900.24835495929,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,69103.43815293365,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,109028.41487769816,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
