node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,86625.91726956565,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,38577.92646697456,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82995.77531187331,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28637.834148761787,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,42662.91330231231,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,66185.38719538078,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,50052.143808280925,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,94335.37799038607,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,36909.44390287806,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,80318.8974559903,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,40222.381657174854,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,196672.681025162,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
