node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,32955.76044796201,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,48556.11233617141,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,77148.92797426168,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31383.462978861164,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,83078.32318134357,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,83450.70050088536,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,64703.88048315906,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,56263.84014392876,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,39246.11623244796,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,105676.38934019716,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,40238.725450852486,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,135791.49710563617,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
