node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,59093.58488393269,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,68236.3655834631,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48274.74006438486,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24953.163585665065,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,93041.02195286487,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,99974.58399635597,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,72958.01330011601,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,59159.218879766326,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,67512.39786152457,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,40378.27144137763,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,61847.2205396073,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,162738.768726282,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
