node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,89019.8155542792,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,45863.162582705576,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,56573.87466367988,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25983.30511461364,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,63878.96844228981,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,74878.85264441592,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,75316.08275293335,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,88924.90037597463,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74314.56764430775,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,42648.52805473967,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,77399.2036043671,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,125058.27386550354,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
