node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,47645.836770891656,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,103947.8423696026,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,33444.79805142742,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26523.7711646228,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,63179.93934756045,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,57109.57817093846,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,100926.22355555181,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,83438.60219560793,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,84219.8084689118,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,107274.31431568517,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,77538.85689750825,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,150970.92919719976,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
