node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,75622.57611739467,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,112539.57821304003,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,79925.20854928963,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13858.017650387726,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,98900.48199679286,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,75082.36094431327,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71139.5835622226,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,64444.95988183511,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,83512.72356982392,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,103563.65790860646,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,80503.3646677124,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,128671.06957582457,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
