node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,77825.19229549798,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,45752.74789550299,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,81306.23040939833,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31150.115792330056,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,66335.10354960404,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,77272.66108096707,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,102194.55051027492,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,81204.21048336195,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,69251.36361203149,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,58646.389767287605,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,36394.085333516006,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,126953.07109950772,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
