node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,63635.95266038209,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,100116.84052366714,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,76781.80917828818,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20880.71518365001,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,74201.50250435366,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,80075.75879897934,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,59329.70680189373,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,81806.52718122829,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,60793.27078931002,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,75088.18577041378,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,87163.8866333244,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,121422.37806011696,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
