node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,89739.35352304745,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,85290.74116902691,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,69805.96747809098,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16235.401961109432,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,76223.78894446883,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,58801.33765996787,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,59003.58145386971,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,66902.80693323925,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,33440.601898591856,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,39807.595683544,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,34516.26503328684,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,94768.45973009584,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
