node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,53048.16666277093,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,107143.89311445045,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,74169.09217515611,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20672.594817617697,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,75731.5019090756,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,45132.30099286064,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,48865.79558440388,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,33132.65521688811,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,67367.8922810599,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,101057.46467983045,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,70421.0195945034,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,187867.84821297636,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
