node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,88429.64494691226,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,100906.85128242796,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,77842.09841006085,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16994.05224393496,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,80758.61296554073,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,96880.63829749433,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,49243.15335577481,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,38252.305087565735,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,38399.90708804308,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,82223.41525377241,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,60664.62963752793,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,112510.17963084506,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
