node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,68749.39379586879,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,49542.27367752405,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,57843.84023559579,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31837.963671938098,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,37703.6710600107,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,52986.837450459374,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,80579.99176985939,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,63018.578200443844,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,30970.54226207817,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,58433.02641473415,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,77558.25285089867,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,143361.5239598881,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
