node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,32073.371373026497,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,52492.38741104294,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,67419.97783633228,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26650.100952943714,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,38606.335707939565,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,110185.00010754252,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,92334.90482783366,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,80418.81079986518,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,51367.00072286324,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,95137.51143893832,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,47436.041273086885,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,164742.65453182405,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
