node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,48237.048938295,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,106746.4307983838,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,52820.10589310351,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27465.442036663277,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,54034.6349840421,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,75024.62332623052,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,108686.72777292668,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,72127.11180945465,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,89169.91669557843,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,99270.07370207997,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,58447.19694473791,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,105626.56464756024,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
