node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,89695.61782887731,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,55462.72757166073,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,61650.36475085845,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16836.89371809495,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,41741.86963486719,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,67117.0771427112,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,42612.90076058315,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,74060.05616924557,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,41548.60630593312,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,47673.56207446636,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,56096.196270193504,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,109593.52566728326,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
