node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,51952.549540242646,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,58631.742949809384,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82271.10531174384,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25797.731464490058,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,88760.7092563796,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,110754.79622198235,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,85333.4797469581,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,55205.2809247012,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,52439.36177020275,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,67470.49205708202,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,61821.552774259704,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,106841.05306779877,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
