node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,71010.01182674206,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62838.090837578435,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48073.32449069781,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21325.23370887589,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,52308.22351669236,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,47328.99676456666,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,59238.77891556193,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,90350.74521578806,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,52792.927426291586,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,37885.303166841804,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,41852.49340501391,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,192612.96352183766,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
