node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,56362.390597558624,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,68048.72314175563,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,60944.736959171336,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28945.158999674535,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,82289.56502844555,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,101755.2038303387,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,69165.40080843735,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,62760.51342813751,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,37101.525763670936,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,95044.39224329616,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,30703.73955480538,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,146258.88717744767,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
