node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,30903.830761648314,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57254.24419628054,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,58093.61387843917,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29942.84192268958,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,67609.53138718044,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,50154.2319293289,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,110174.07412910771,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,36004.46897573711,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,51367.22772083606,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,56530.39616749456,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,78923.7904831736,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,162351.3903072317,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
