node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,89668.4417960383,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,46446.28049680827,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,36389.16592203783,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16788.840234436975,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,65721.68934302445,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,76765.7255753117,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,61287.30892434724,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,67479.16486809686,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,73672.00657462158,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,84001.19274514478,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,50484.354181024486,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,134361.38605346344,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
