node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,50530.784487242454,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,45595.21447112524,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,68201.81128180528,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27261.80201274734,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,76257.61283923044,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,112727.17551723239,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,76785.7968567852,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,34603.18753569392,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,85565.15808512934,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,58659.35793926345,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,44066.99430668904,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,143201.31142096978,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
