node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,54507.50046555398,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,74806.16250849704,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,86094.12322385926,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,23000.25513356026,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,81626.42301310635,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,69510.6120864763,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,56975.27179787074,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,36243.57897498645,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,59991.51410506817,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,68228.63501785716,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,77093.2772437455,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,184363.6119063091,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
