node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,45294.53424742242,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,44706.38076130887,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,55979.62807800502,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19194.027940934095,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,55618.23086751789,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,104841.42358958811,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,79981.53623495028,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,82048.35388460857,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,32996.45245377532,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,74117.27144776811,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,83453.07851336036,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,151905.329348197,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
