node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,87392.81263983595,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,80509.76705015945,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,29772.030530084532,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27016.671533094268,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,76610.52450785716,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,111242.28844027508,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,99433.89622396455,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,72547.35367432881,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,43640.321785089,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,100617.67367595679,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,74794.33869795738,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,179112.3251521784,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
