node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,46311.80344995763,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,114804.88132581547,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,37103.26922210785,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,23503.335414299356,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,102225.77933762234,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,58737.14166650469,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,37889.09015299739,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,84427.121264427,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,43634.64903039172,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,105083.66246828063,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,43564.211885765624,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,132645.80180723878,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
