node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,76588.17734285041,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,40266.35271084172,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,64844.34122727207,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19189.989453329894,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,36946.88409073606,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,50279.115247166636,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,72142.59895930259,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,74279.76682988432,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,64786.5101029268,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,75149.87554244995,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,52099.62232729835,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,197438.83382046106,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
