node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,30591.928220029447,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,75321.70394608106,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,30449.38370463254,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20894.130511076946,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,57369.38458292911,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,60077.3663524443,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,110700.61110855763,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,43173.473011062,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,70061.44140443899,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,48253.645571800655,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,63651.77976917432,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,67769.04629856083,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
