node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,47179.92013818617,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57307.41994397275,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,32733.234670719787,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11066.106276895147,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,49156.16087170001,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,60035.654474832285,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,59568.96116880784,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,44938.12134127761,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,76814.44391276083,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,102747.80244642838,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,77590.2367646828,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,185857.5053345826,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
