node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,52753.71439768066,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,72597.80587477767,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,71122.73020917672,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,23176.115432469644,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,74468.92689849329,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,116331.81836149434,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,59094.72464682764,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,34445.33288306077,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,62225.55446963451,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,94511.15361477398,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,61603.93936004981,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,190464.1659388203,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
