node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,51278.8796306053,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,91534.93235079407,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,57949.9725715486,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31760.646569733297,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,76858.14273398809,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,58650.33698863814,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,110661.34150847727,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,91278.7460300353,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,82851.82627504703,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,62018.1948152133,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,54764.327279029036,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,187444.162363038,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
