node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,87981.8104057696,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,85209.61373639066,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,40221.75283272667,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12577.692455447406,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,40678.887338664375,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,51596.63151606611,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,98301.64159129887,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,69618.52918691064,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,60685.88398977991,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,69399.8905927503,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,64073.03552611609,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,125247.72075947876,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
