node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,81018.2683824509,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,105351.36159110109,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,53154.1021887331,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24709.999666494507,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,57097.48488099035,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,44845.5662872807,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,69125.65092845356,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,68359.405778076,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,36276.07758383068,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,73342.23579710619,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45070.98004327166,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,124364.50222448303,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
