node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,48179.55130483978,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63088.42766249442,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,66720.4620145836,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28267.727130351894,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,92676.11913384273,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,73240.28849536345,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,48973.58606430114,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,78396.50730917905,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,54705.8892849007,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,88439.89824182446,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,53325.173431303796,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,198438.18526221174,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
