node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,32063.584153213542,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,102184.10554181729,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,35541.25599149734,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22977.384048762604,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,63470.02311622278,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,64858.35113892484,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,80638.64570051889,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,91100.00514720625,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,91252.84352324619,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,105582.78931586382,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,32070.76474546128,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,191351.38221533407,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
