node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,87632.70832615109,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,104898.07405510532,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,43215.117952398,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22371.62814060677,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,58577.026502744266,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,65476.749319453564,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,84337.7414639446,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,81184.88918360224,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,71072.73107032181,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,54604.45911678891,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,53096.4552274043,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,140402.9709567734,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
