node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,73515.72893729804,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,99390.7295017372,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48927.77818154141,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29172.879456098606,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,47076.165411849004,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,62458.958777801636,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,62759.20413658624,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,33186.072778638656,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,34607.128288814245,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,57577.575500870575,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,66983.06260329767,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,159784.62059871192,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
