node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,78494.71446644411,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,107916.98429066723,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,76427.25225889863,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24393.156786257176,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,103312.05434894645,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,61039.95658783999,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,66679.46004488596,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,72603.86502770052,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74978.50435078527,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,58259.34369652412,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,59337.20030499605,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,122979.7193947931,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
