node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,82844.13682430726,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,49801.888345123814,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,30190.85690699188,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19584.06509789719,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,66181.7630085102,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,67711.81610557293,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,95680.65543403832,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,90262.35197605508,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,62169.2954838244,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,45114.28899106944,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,48253.965845276034,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,70188.71436880619,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
