node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,52548.308283483224,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,56825.517376959426,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,62375.32228402298,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31389.310208508145,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,49296.41632425265,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,99829.86183234148,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,76409.66691372832,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,91216.88859730493,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,59520.990437830595,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,79443.14381031445,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,31759.97745839627,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,69306.91128050162,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
