node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,55624.84969044263,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,108805.44150783234,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,53874.37955252451,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22952.142072270603,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,104662.25799339819,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,50209.54166312019,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,62002.85551319379,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,75994.62591195348,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,61184.78042719768,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,50610.64512309109,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,54069.87230601856,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,202394.08247328547,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
