node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,49671.367586405635,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,42085.94446791465,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,60895.48026438118,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14655.620810942095,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,91510.91242448258,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,62567.07522036604,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,61723.87779799641,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,60303.6295483316,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,85989.98488145132,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,100657.22109015626,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,81332.55847262937,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,120431.2330873216,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
