node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,69800.57766527864,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,56056.40621478139,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,75092.2233133947,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28494.022747724473,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,93658.06563781967,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,83419.28138629202,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,49494.82335005473,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,45261.10825838934,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,67406.55144043882,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,88253.66222952197,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,33041.875794027335,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,127812.29167958758,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
