node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,33366.59770625806,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,71686.82974791067,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,52201.44300940008,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16831.37577780179,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,104733.13730849008,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,98789.08926191901,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,102424.61652632873,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,67752.57040275157,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,52995.58287460719,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,49363.7775097226,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,32931.47575803655,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,78204.92707887031,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
