node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,75512.76690078157,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,81554.51985129419,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,69525.97552506352,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22492.04974512642,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,98539.20066945856,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,46699.47228088599,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,108821.44528686863,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,63337.95924068793,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,87699.44683882322,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,90886.32260512443,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,78503.24267121978,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,114734.66025807631,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
