node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,40806.4626929823,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,71367.33471149381,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,81101.98691193327,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30518.924874871813,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,87393.54270186827,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,116854.15874297055,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,63802.180894872734,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,45136.62408359555,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,75664.76884096269,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,95036.21191124774,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,75745.2775545613,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,158415.17927435678,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
