node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,53579.12427033116,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,85272.64600228878,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,31508.807892761775,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29720.585722720003,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,86113.96565183553,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,104735.04613510742,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,84475.38823571257,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,34916.70004356379,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,50914.28677476508,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,65694.14862360297,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45392.89150024669,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,137219.82736798408,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
