node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,78327.68367545058,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,66526.1989653381,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,51870.19695066354,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18544.318150821815,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,66765.61291983239,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,107682.76067203723,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,92976.54777449704,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,39482.62189439357,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,38616.7399585544,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,107532.035043592,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,62391.006020288885,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,188059.82129366975,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
