node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,63253.32244604884,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,38911.76663055348,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,31589.668352111046,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15713.577709371073,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,47865.05377646097,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,47215.193463444666,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,69722.66085108364,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,47466.86833396959,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,67435.7221246323,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,55956.34642726564,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,62393.014108282754,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,162822.2196713885,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
