node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,77444.08231082381,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,89086.09818338451,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48811.26705396206,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28321.247611821313,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,51525.81244307392,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,113731.65818367421,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,68592.08762436263,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,40168.73709504982,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,53383.35516316741,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,107257.58045645789,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,74005.34535192832,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,136377.2268197879,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
