node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,41136.05583315396,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,110515.07574023734,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82435.95042655709,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31562.033413407644,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,72310.31275718482,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,69882.59053209539,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,43189.792288879165,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,92171.69967129517,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,76690.86606841441,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,81695.388646902,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67413.7754611026,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,102487.07642228741,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
