node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,85893.73323969233,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57599.90137934714,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,39397.318183288706,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24214.45941556588,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,104504.2108309636,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,70333.90549344846,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,95575.52881368842,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,58719.82587378024,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,89797.4702680116,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,72073.11912437943,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,50862.053507096585,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,198145.57792973152,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
