node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,42117.86986556225,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,93450.77269844277,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,53797.67863276986,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,15769.676742641475,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,47506.28672688528,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,48202.390113308604,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,74504.63958476162,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,96719.19774991386,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74250.50175661856,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,37507.5791405908,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,77096.96757218108,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,98828.60644715678,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
