node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,81212.29318914346,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,114034.1818859281,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,45634.8296555359,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14383.077355692807,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,85870.33034799986,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,43781.60077995058,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,63606.219104357806,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,66040.65623359052,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,46653.46074582328,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,51925.12934843093,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,39271.14404131365,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,96349.90463709121,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
