node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,54042.343039367675,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,60152.05866084506,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,71483.75000443544,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16288.941939132368,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,76519.1662994643,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,77349.13640675732,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,100122.5049539297,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,42986.77941597322,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,58481.76777578576,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,44210.92614103628,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,29576.323690791898,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,92795.93461649571,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
